asin,product_rating,price,brand
B0000511X0,4.666666666666667,57.52,Tripp Lite
B0000511XL,3.0,9.27,Cyber Acoustics
B00005122S,4.8,71.7,Tripp Lite
B00005125H,4.166666666666667,49.95,Olympus
B00005125T,4.622222222222222,3.4,StarTech
B000051299,3.8879310344827585,9.7,Antec
B0000512C5,4.8,20.43,C2G
B0000512E1,4.214285714285714,67.48,
B0000512E6,4.5,5.57,Antec
B0000512GH,4.357142857142857,23.5,StarTech
B0000512LA,4.1875,110.29,Tripp Lite
B0000512PH,3.8,27.18,Olympus
B0000512QS,4.0,32.99,
B0000512U1,4.833333333333333,8.4,Tripp Lite
B0000512US,4.809523809523809,8.29,Tripp Lite
B0000512ZX,4.0,18.99,Tripp Lite
B00005137P,4.578947368421052,11.0,TDK
B00005138I,4.5,14.46,Tripp Lite
B0000513FN,4.625,29.6,StarTech
B0000513KE,4.2,,
B0000513O4,4.777777777777778,46.17,Tripp Lite
B0000513US,4.805555555555555,44.35,Tripp Lite
B0000514G8,4.4,159.84,Tripp Lite
B0000514OG,3.857142857142857,212.38,Tripp Lite
B000051SD1,3.9473684210526314,45.02,Koss
B000051SEN,4.2105263157894735,159.99,Suunto
B000051SFJ,4.333333333333333,13.98,
B000051SGX,3.32,175.99,Linksys
B000051SHL,2.8333333333333335,17.0,D-Link
B000051SHR,4.5,21.99,Texas Instruments
B000051TOG,4.777777777777778,17.12,
B000051WW9,3.0,73.99,
B000051XHM,3.125,,
B000051YGF,3.0,119.99,
B000051YGP,4.266666666666667,8.95,
B000051ZOA,3.9375,19.99,Bushnell
B00005219A,4.722222222222222,16.99,
B00005219O,4.111111111111111,49.95,
B0000524OV,4.4,,
B000052WM4,4.428571428571429,69.0,
B000053HBB,4.861111111111111,819.0,Canon
B000053HC5,4.913978494623656,,Canon
B000053HGW,5.0,,
B000053HH5,4.8164556962025316,709.0,Canon
B000053HHD,4.181818181818182,125.0,
B00005444H,4.8,,
B000055YX6,3.8,39.0,
B000056B2J,4.8,189.99,
B000056B8A,4.0,69.99,
B000056I6K,5.0,22.49,
B000056KBJ,4.214285714285714,6.14,Maxell
B000056KYO,4.466666666666667,32.49,Maxell
B000056L2R,3.0,,
B000056Q1H,4.875,66.62,
B000056SJT,3.4285714285714284,39.99,
B000056SJU,3.0,,
B000056SSM,3.3125,12.67,Linksys
B000056ULH,4.0,999.0,Koss
B00005853W,4.0,9.99,
B00005853X,3.272727272727273,388.0,
B00005853Z,4.339622641509434,649.99,
B00005854B,3.7435897435897436,52.99,
B00005854E,2.4,25.98,Linksys
B00005854F,4.583333333333333,49.99,Linksys
B000058AKE,4.65625,34.99,Farberware
B000058BCO,4.5,169.85,
B000058BCQ,4.112903225806452,159.99,Garmin
B000058BCR,3.9,129.9,
B000058DRT,4.333333333333333,,
B000058E2B,3.9523809523809526,399.0,
B000058EGT,3.68,169.99,Iomega
B000058TLP,4.555555555555555,5.75,
B000059MSI,3.2,50.89,
B000059TF8,4.4,6.06,Targus
B000059TGL,3.0,33.0,
B000059Y4N,4.588235294117647,5.75,
B000059Z4M,3.0,,
B000059ZYA,4.5,179.0,
B00005A1K1,4.221153846153846,13.89,Green Leaf
B00005A1KZ,4.4324324324324325,73.99,
B00005A3JA,4.8,,
B00005A3MC,4.4,9.91,
B00005A9AU,3.6511627906976742,50.14,Plantronics
B00005A9AV,3.8275862068965516,169.99,
B00005AAK8,4.142857142857143,,
B00005AB9R,4.085106382978723,51.03,
B00005ABC5,4.702127659574468,359.94,Pentax
B00005ABC9,5.0,179.95,
B00005ABEC,4.285714285714286,,
B00005AC8J,4.326086956521739,44.9,
B00005AC8W,4.875,,
B00005AKV3,4.0,49.0,
B00005ALB1,3.7777777777777777,,
B00005AMDE,4.545454545454546,19.99,Targus
B00005AQ53,4.333333333333333,24.99,
B00005AR4L,3.391304347826087,33.0,
B00005ARK3,3.8324022346368714,47.99,
B00005ARK4,3.5365853658536586,,
B00005AT7Y,4.478260869565218,9.99,
B00005ATMB,4.458015267175573,10.16,Case Logic
B00005ATME,4.75,17.81,
B00005ATMI,4.327160493827161,5.55,Case Logic
B00005ATMK,4.4,12.49,Case Logic
B00005ATYF,4.0,4.99,PrintWorks
B00005ATZK,4.333333333333333,164.0,
B00005ATZN,4.714285714285714,9.99,
B00005ATZO,4.8,9.99,
B00005AW1F,2.3636363636363638,,
B00005AW1H,3.8227848101265822,34.95,
B00005AW1X,2.8461538461538463,89.99,
B00005AWBJ,3.28125,45.0,Palm
B00005AWCL,3.3461538461538463,49.99,
B00005AXHW,4.617021276595745,,
B00005AY7P,5.0,59.99,
B00005AY8Q,2.857142857142857,,
B00005AY8R,4.666666666666667,,
B00005AY8T,2.6,,
B00005B4BJ,4.625,178.94,
B00005B4BW,3.238095238095238,189.0,
B00005B5DR,4.8,53.95,
B00005B6S5,3.888888888888889,9.99,Palm
B00005B6S6,4.714285714285714,24.95,Palm
B00005B6S7,2.6,21.91,
B00005B6S8,4.0,15.95,
B00005B6SC,3.1666666666666665,5.99,
B00005B6TI,4.5,5.75,
B00005B6UF,4.571428571428571,5.75,
B00005B6YF,3.8,,
B00005B70I,3.5,9.52,
B00005B8HO,4.433333333333334,37.72,
B00005B8HU,3.8,79.99,
B00005B8M3,4.12,15.48,Garmin
B00005B8ME,4.857142857142857,11.24,Garmin
B00005B99R,2.1666666666666665,145.95,
B00005B9AC,4.0,,
B00005B9AQ,4.7,169.95,
B00005B9AS,4.083333333333333,17.99,
B00005B9W6,3.25,16.49,
B00005BAUL,4.714285714285714,,
B00005BC0J,4.0519480519480515,32.52,Cyber Acoustics
B00005BC0K,3.986111111111111,26.79,Cyber Acoustics
B00005BH30,4.857142857142857,48.99,
B00005BMSN,4.595238095238095,24.99,Casio
B00005I9PF,3.4,27.99,
B00005I9PG,4.818181818181818,7.8,
B00005I9PZ,4.166666666666667,155.26,
B00005I9Q0,4.181818181818182,22.89,
B00005I9QO,2.8333333333333335,,
B00005I9R4,2.6,88.0,
B00005I9RU,3.7837837837837838,145.95,
B00005IA5C,4.833333333333333,,
B00005ICD2,4.4,,
B00005ICE0,4.8,15.46,
B00005ICE1,5.0,43.99,SanDisk
B00005ICE3,4.75,49.85,
B00005ICLP,2.4285714285714284,2.99,Memorex
B00005JAD8,4.1875,39.0,Canon
B00005JDDZ,4.4,16.5,Memorex
B00005JJEO,3.125,,
B00005K47X,4.6797385620915035,98.49,Canon
B00005K4BJ,5.0,,
B00005K4PE,4.6,7.56,Brother
B00005KB24,3.272727272727273,65.95,
B00005KB2N,3.0,,
B00005KK2Q,2.888888888888889,,
B00005LAC5,4.4,,
B00005LACB,4.444444444444445,,
B00005LACI,4.5,9.95,Acoustic Research
B00005LB8P,4.636363636363637,249.0,
B00005LD4T,4.545454545454546,27.95,
B00005LD4W,4.0625,119.0,Canon
B00005LE6Z,4.454545454545454,359.95,Nikon
B00005LE71,4.0,275.32,Nikon
B00005LE72,4.571428571428571,352.19,Nikon
B00005LE73,4.25,,Nikon
B00005LE74,4.444444444444445,669.95,Nikon
B00005LE75,4.658536585365853,711.89,Nikon
B00005LE76,4.814814814814815,,Nikon
B00005LE77,4.75,469.0,Nikon
B00005LE7A,4.444444444444445,746.95,
B00005LE7M,4.666666666666667,32.95,Nikon
B00005LELD,4.647058823529412,18.95,Nikon
B00005LEN4,4.752380952380952,125.0,Nikon
B00005LENC,4.333333333333333,269.99,
B00005LENH,5.0,396.95,
B00005LENK,2.8,37.95,
B00005LENO,4.52112676056338,333.0,Nikon
B00005LENR,4.166666666666667,586.95,
B00005LENU,4.166666666666667,196.95,
B00005LEOC,4.071428571428571,569.0,Nikon
B00005LEOD,4.75,196.95,
B00005LEOH,4.574468085106383,,
B00005LEOI,4.8,899.0,Nikon
B00005LEOK,4.833333333333333,,Nikon
B00005LEOM,4.8,,
B00005LEOO,4.46875,,
B00005LEOR,4.75,,
B00005LEOS,4.4,,Nikon
B00005LLY4,3.7948717948717947,11.48,Western Digital
B00005LOIP,3.3333333333333335,,
B00005LP0X,4.5,10.99,Case Logic
B00005LP56,4.2,88.0,
B00005LVWB,3.5,8.99,
B00005LWLW,4.2727272727272725,9.91,
B00005M00O,3.3333333333333335,,
B00005M011,4.142857142857143,145.95,
B00005M1UY,2.9411764705882355,3.99,
B00005MA7J,3.9,11.29,
B00005MA9V,4.4,30.0,
B00005MA9X,4.176470588235294,699.0,
B00005MAAR,4.0,12.79,
B00005MEN6,4.428571428571429,17.12,
B00005MEP4,3.2857142857142856,9.99,
B00005MIS8,3.619047619047619,14.12,
B00005MIUN,5.0,,
B00005ML58,4.3076923076923075,,
B00005ML59,4.8,69.99,
B00005ML7Q,4.129496402877698,11.95,Koss
B00005ML7T,2.8,29.77,Koss
B00005MMCL,3.875,,
B00005MNSR,4.833333333333333,,
B00005MNSS,4.285714285714286,5.19,
B00005MO3L,3.142857142857143,12.0,Pyle
B00005MOM1,4.166666666666667,16.0,
B00005MOZG,3.2962962962962963,14.95,
B00005N5WU,3.5,67.51,Cobra
B00005N5WV,4.8,81.0,Cobra
B00005N5WW,4.4,95.97,Cobra
B00005N5X2,3.9,28.89,Cobra
B00005N5X7,4.454545454545454,,
B00005N5XN,4.363636363636363,29.45,
B00005N5XO,4.0,33.0,
B00005N6KF,3.8125,27.15,
B00005N6KG,4.071942446043166,160.0,Sony
B00005N6SF,4.6,15.96,Maxell
B00005NBIT,4.2,179.0,
B00005NBR6,4.368421052631579,109.95,
B00005NCWK,4.69811320754717,20.81,Sima
B00005NCWM,3.8333333333333335,38.95,Sima
B00005NDKU,4.2,3.9,Panasonic
B00005NDUP,4.8,8.79,
B00005NGQF,4.142857142857143,9.32,
B00005NGQS,3.8333333333333335,,
B00005NHAC,4.142857142857143,,
B00005NHAK,3.6,,
B00005NHGP,4.230769230769231,24.5,Memorex
B00005NHH8,4.4,39.95,
B00005NHHA,2.6,94.99,
B00005NIMH,2.6,75.0,
B00005NIMJ,4.520161290322581,34.44,
B00005NIMN,3.7777777777777777,9.86,
B00005NIMR,4.55,5.95,BELKIN
B00005NIMU,3.2,13.28,Memorex
B00005NJEJ,3.4,199.0,
B00005NK38,5.0,,
B00005NNDF,3.8,9.52,
B00005NOHQ,4.25,13.74,
B00005NOKT,3.6818181818181817,59.95,
B00005NPOB,5.0,419.0,Canon
B00005NPPO,4.2,8.5,
B00005NPW8,4.846153846153846,34.95,
B00005NPWA,5.0,21.95,
B00005NPWI,4.6923076923076925,6.95,
B00005NPWJ,4.787234042553192,4.5,
B00005NPWK,4.739130434782608,7.24,Nikon
B00005NVBF,3.9,73.99,
B00005NVBT,3.1739130434782608,24.99,
B00005NVPW,4.25,47.99,
B00005NWQN,3.6,,
B00005NWR0,3.7777777777777777,,
B00005NWV1,4.166666666666667,5.99,
B00005NWVJ,3.3076923076923075,69.99,
B00005O021,2.6666666666666665,,
B00005O0IU,3.4285714285714284,,
B00005O70S,3.6,52.99,Palm
B00005O7MW,4.375,,
B00005OAY3,2.8333333333333335,7.33,
B00005OBDS,3.8333333333333335,,
B00005OBP2,4.666666666666667,76.59,
B00005OCWN,4.555555555555555,,
B00005OCWO,4.111111111111111,,
B00005OCWZ,4.571428571428571,18.17,
B00005OLYD,4.0,150.0,
B00005OM4J,4.285714285714286,,
B00005OMN0,4.2,,
B00005OMZJ,4.769230769230769,,
B00005OMZN,4.2,6.99,Lexar
B00005OP2T,4.5,,
B00005OP33,4.125,,
B00005OP36,4.833333333333333,9.68,
B00005OQMO,4.32,19.89,
B00005OSUE,4.0,,
B00005OT5X,4.230769230769231,74.99,ATLANTIC
B00005OTG6,4.40625,21.39,
B00005OUJW,3.625,,
B00005Q4ZV,3.75,42.42,Midland
B00005Q5U5,4.787878787878788,11.73,
B00005Q5ZC,4.0,5.75,
B00005Q7DG,4.454545454545454,,
B00005Q7DI,4.0,5.75,
B00005QBUU,4.363636363636363,28.9,Sony
B00005QBV5,3.1666666666666665,10.66,Sony
B00005QCO1,4.0,999.0,Olympus
B00005QCT3,4.133333333333334,49.99,
B00005QCU3,3.888888888888889,,
B00005QEYI,4.5,0.98,
B00005QFAF,4.0,10.99,
B00005QFYE,3.25,37.72,
B00005QFZF,4.708333333333333,499.99,
B00005QFZG,4.714285714285714,499.99,
B00005QI59,4.705882352941177,3.29,
B00005QIPU,3.8,44.18,
B00005QIZ8,4.7272727272727275,899.0,Nikon
B00005QJCU,3.5454545454545454,12.79,
B00005QSPX,4.1,26.0,BELKIN
B00005QSQJ,4.0,9.99,Magellan
B00005QSRF,5.0,31.99,Magellan
B00005QT5J,3.8,,
B00005QVM6,2.8333333333333335,44.89,
B00005QXWI,3.8076923076923075,,
B00005QXXM,4.6,14.79,
B00005QZ0H,2.8,,
B00005QZ0N,4.6,11.99,Acoustic Research
B00005R098,4.222222222222222,120.98,
B00005R5CC,2.6,,
B00005R8PW,3.0,186.1,
B00005R8Q1,4.4,79.95,
B00005RD8Q,3.4,57.99,
B00005RI9I,3.4,,
B00005RKSK,4.454545454545454,629.0,Sigma
B00005RKSO,4.15,549.0,Sigma
B00005RKSS,4.0588235294117645,449.0,
B00005RKTC,3.875,216.95,
B00005RT00,4.571428571428571,,
B00005RZYY,4.833333333333333,5.9,Maxell
B00005S0M5,4.428571428571429,257.0,
B00005S8KM,4.8,122.99,
B00005S8KY,4.090909090909091,44.18,
B00005T380,4.682926829268292,18.28,Bose
B00005T391,4.0,,
B00005T39Y,4.286486486486487,15.75,Sony
B00005T3A4,4.2,7.63,
B00005T3A9,2.411764705882353,59.68,
B00005T3BD,4.536,118.99,Polk Audio
B00005T3BF,4.8,34.99,
B00005T3BG,3.8333333333333335,67.99,
B00005T3BP,3.8,27.18,
B00005T3C8,4.818181818181818,164.0,Polk Audio
B00005T3DP,4.833333333333333,2.81,
B00005T3DX,4.222222222222222,11.69,Duracell
B00005T3DY,4.714285714285714,5.99,Duracell
B00005T3EM,4.48936170212766,46.74,Monster
B00005T3EV,3.9714285714285715,5.27,RCA
B00005T3EW,4.571428571428571,3.94,RCA
B00005T3EY,4.2592592592592595,5.31,RCA
B00005T3EZ,4.375,4.19,RCA
B00005T3FD,4.0,48.99,
B00005T3FO,4.222222222222222,11.5,Recoton
B00005T3FP,4.285714285714286,23.95,Monster
B00005T3FS,3.1666666666666665,14.11,
B00005T3FX,4.8,19.95,Monster
B00005T3G0,4.643258426966292,9.45,Acoustic Research
B00005T3G5,4.827586206896552,2.9,RCA
B00005T3G9,4.625,3.18,RCA
B00005T3GB,4.8,11.77,
B00005T3GG,4.857142857142857,4.05,RCA
B00005T3GH,3.8863636363636362,2.08,RCA
B00005T3H5,4.560975609756097,63.99,Targus
B00005T3HJ,3.857142857142857,,
B00005T3JX,4.0,539.0,
B00005T3MW,1.8571428571428572,44.96,Sony
B00005T3N0,3.9444444444444446,34.99,Sony
B00005T3N3,4.602409638554217,79.99,Bose
B00005T3ND,3.909090909090909,33.0,
B00005T3NH,3.35,141.99,
B00005T3Q2,4.681818181818182,30.38,Tripp Lite
B00005T3RC,3.94,75.94,Sony
B00005T3SQ,3.4285714285714284,11.99,
B00005T3T6,3.923076923076923,66.62,
B00005T3TI,4.2,9.9,
B00005T3UD,4.583333333333333,17.99,
B00005T3UH,4.0,102.99,
B00005T3UR,4.777777777777778,7.99,
B00005T3VT,3.6,349.99,
B00005T3W4,3.466666666666667,16.47,
B00005T3W5,4.1521739130434785,4.18,Sima
B00005T3WF,4.666666666666667,241.0,
B00005T3XH,4.1521739130434785,99.0,
B00005T3XR,1.2857142857142858,29.99,
B00005T3Y4,3.2857142857142856,,
B00005T3Y8,3.9,99.0,
B00005T3Y9,1.1428571428571428,14.99,
B00005T3YL,4.5,13.74,
B00005T3Z7,4.4375,3.99,
B00005T3ZO,4.5,12.57,BELKIN
B00005T3ZP,4.8,12.85,BELKIN
B00005T3ZY,4.2,8.05,BELKIN
B00005T406,4.362745098039215,29.99,
B00005T408,3.7142857142857144,169.99,
B00005T6GZ,4.442622950819672,99.95,
B00005TQ08,4.5058823529411764,23.57,
B00005TQ09,3.9166666666666665,,
B00005TQ0A,4.714285714285714,,
B00005TQ1Y,3.3846153846153846,43.99,Privacy Technologies
B00005TQKQ,4.7,13.79,Sony
B00005U0HU,4.416666666666667,,
B00005U21G,4.333333333333333,17.19,
B00005U21H,4.640625,16.69,Monster
B00005U23R,4.5,6.13,Fellowes
B00005U23U,2.8,44.18,
B00005U23V,4.416666666666667,10.99,
B00005U240,4.333333333333333,59.99,
B00005U243,4.0,28.14,
B00005U244,4.55,118.99,
B00005U7RW,4.428571428571429,,
B00005UEA6,3.3333333333333335,11.99,
B00005UK8T,4.4,179.0,
B00005UK8V,3.857142857142857,17.99,
B00005UK93,4.375,12.69,
B00005UK9M,4.222222222222222,65.22,Garmin
B00005UK9P,3.6666666666666665,19.98,Garmin
B00005UK9Y,2.4,26.99,
B00005UKBD,4.923076923076923,11.57,
B00005UKBG,4.166666666666667,32.61,Atlantic
B00005UKBT,2.8,,
B00005UKBX,4.125,49.95,
B00005UKXL,4.0,39.0,
B00005ULPK,4.0,12.69,
B00005UOSN,4.5,25.95,
B00005UPF6,2.25,69.99,
B00005USA7,4.833333333333333,30.58,
B00005V3DN,4.125,33.0,
B00005V51P,4.461538461538462,1.7,Tripp Lite
B00005V52C,4.0,10.85,Tripp Lite
B00005V5YP,4.636363636363637,,
B00005V619,4.5,6.39,
B00005V63T,3.6666666666666665,49.99,
B00005V8Q8,4.1,106.0,
B00005V8R8,4.548387096774194,234.0,
B00005V8S8,4.0,164.95,
B00005V9Q3,3.5,88.0,
B00005V9Q4,2.75,88.0,
B00005Y1S2,4.0,5.75,
B00005Y1Z6,4.357142857142857,150.0,
B00005Y1Z7,3.64,89.95,Palm
B00005Y3OM,4.057971014492754,169.95,Nikon
B00005Y3V5,3.875,,
B00005Y3V6,4.4,28.14,
B00005Y4QP,2.5555555555555554,19.97,
B00005Y6OR,4.0588235294117645,23.45,Legacy
B00005Y7DO,3.5555555555555554,33.76,
B00005Y7DP,3.1538461538461537,99.93,
B00005Y7DQ,3.2,109.95,
B00005YU7N,3.6666666666666665,78.67,
B00005YV57,3.8,13.45,Fujifilm
B00005YVPI,4.25,,
B00005YXZE,3.111111111111111,155.26,
B00005Z24Y,4.666666666666667,49.99,
B000060NXK,3.3333333333333335,19.99,Legacy
B000060OEO,3.4615384615384617,7.34,RCA
B000062R4P,4.086956521739131,7.99,BELKIN
B000062STN,5.0,14.5,
B000062STR,4.285714285714286,58.99,Adaptec
B000062STT,3.4285714285714284,29.99,Adaptec
B000062STU,4.555555555555555,24.99,Adaptec
B000062SU0,4.8,,
B000062TTF,3.857142857142857,58.53,
B000062VUO,4.334448160535117,183.98,Klipsch
B000062X36,2.8,36.35,
B000062YJY,4.222222222222222,16.0,
B0000630TF,3.75,7.99,
B0000630TK,4.333333333333333,21.5,
B0000630TO,3.6470588235294117,31.99,
B0000630TQ,3.1666666666666665,,
B0000632FX,4.214285714285714,88.0,
B0000632FZ,3.3529411764705883,,
B0000632G5,4.571428571428571,199.0,JBL
B0000632G7,4.333333333333333,129.95,
B0000632GP,4.333333333333333,254.94,
B0000632GX,3.8,9.67,
B0000632H2,4.842105263157895,27.05,Sony
B0000632H5,4.5,3.99,Sony
B0000632H7,4.68,8.29,Sony
B0000632T3,4.615384615384615,24.95,
B0000633DU,4.888888888888889,9.99,
B0000633E0,3.3333333333333335,,
B0000633EM,3.625,,
B0000633EO,4.086956521739131,,
B00006341G,3.8,219.27,
B00006343J,4.8,14.99,
B00006343K,4.363636363636363,9.99,Monster
B00006343N,4.214285714285714,9.99,
B00006343O,4.434782608695652,69.0,Monster
B00006343P,4.444444444444445,59.95,
B00006343W,4.2,219.27,
B00006345D,4.111111111111111,79.99,Monster
B00006345I,3.7,6.85,
B00006346B,4.419354838709677,79.99,
B00006346W,4.705882352941177,7.5,Monster
B0000634T4,4.5,7.77,
B0000634T6,4.75,14.95,Vantage Point
B000063574,4.204545454545454,34.99,
B0000635UX,3.75,3.99,
B00006364D,4.222222222222222,13.15,
B00006364I,3.5,6.25,Case Logic
B00006364O,4.833333333333333,31.01,
B000063BGY,3.2,,
B000063CUL,4.2,88.0,
B000063CWO,4.0,6.95,
B000063CWP,4.25,28.59,
B000063D6E,3.8333333333333335,,
B000063EJW,4.096774193548387,9.71,
B000063EKP,3.4,,
B000063EMD,4.333333333333333,,
B000063K77,4.75,,
B000063S4I,4.571428571428571,31.26,
B000063S4J,4.142857142857143,19.99,
B000063SAS,4.4,,
B000063SNE,3.9,20.68,
B000063TJY,4.305882352941176,179.94,Infinity
B000063TMH,4.4,,
B000063UZW,4.631578947368421,67.18,Netgear
B000063V7N,3.0,,
B000063VY6,5.0,219.95,
B000063W8P,4.333333333333333,9.9,
B000063W8S,4.6,,
B000063W8W,4.5,39.0,
B000063W8X,4.166666666666667,59.95,Sony
B000063W8Z,3.4,10.4,
B000063W93,3.6666666666666665,10.4,
B000063WPA,2.5555555555555554,69.99,
B000063WQ0,4.818181818181818,,
B000063XJB,4.2,66.42,
B000063Y73,3.6,27.95,
B000063Y7E,2.5,39.99,
B000063Y7F,3.875,,
B000063YA5,3.857142857142857,349.95,Canon
B00006412G,4.7407407407407405,95.79,
B000064184,4.6,171.9,
B000064189,4.833333333333333,169.85,
B0000642RX,4.226890756302521,31.99,
B0000643QX,5.0,,
B0000645C8,4.6875,47.99,
B0000645C9,4.378378378378378,47.99,
B0000645RH,3.6201117318435756,14.5,Telebrands
B00006484F,3.909090909090909,95.94,
B0000649F8,3.7142857142857144,,
B0000658CD,4.25,379.0,
B0000658CE,3.260869565217391,169.0,
B0000658CG,3.5,,
B0000658CH,4.121951219512195,9.77,Linksys
B0000658CI,4.214285714285714,,
B0000659A2,4.6,,
B0000659A7,4.7894736842105265,8.68,
B0000659TX,4.0,157.0,Panasonic
B0000659UN,4.0,,
B000065AGC,4.75,,
B000065BNZ,4.0,88.0,
B000065BP9,4.183622828784119,49.95,Sennheiser
B000065BPA,4.233333333333333,48.4,
B000065BPB,4.383802816901408,89.89,Sennheiser
B000065BPC,4.125,17.89,
B000065CE1,3.6666666666666665,14.98,
B000065CE2,3.2857142857142856,14.98,
B000065CEV,4.6521739130434785,34.25,Tripp Lite
B000065DQ2,3.5,204.4,Garmin
B000065Q6B,4.235294117647059,8.27,Sima
B000065UDU,4.777777777777778,67.99,
B000065UTC,4.166666666666667,17.95,
B000065UTR,4.7,149.95,
B000065UWF,4.166666666666667,,
B000065UWN,3.857142857142857,,
B000065V15,4.923076923076923,,
B0000665P3,5.0,6.95,
B0000665P5,4.142857142857143,104.52,
B0000665P7,3.625,81.1,
B0000665UZ,4.538461538461538,14.95,Celestron
B0000665V1,4.631578947368421,23.95,Celestron
B0000665V4,4.6,26.95,Celestron
B0000665V6,4.25,24.95,Celestron
B0000665V7,3.9545454545454546,44.95,Celestron
B0000667AP,4.0,14.98,
B00006686A,3.8,14.99,
B00006686C,2.5,24.95,Philips
B0000668YP,4.0,344.49,Olympus
B0000668YX,4.34375,9.81,BELKIN
B0000669BN,4.090909090909091,,
B000066AX5,3.2941176470588234,22.89,
B000066CCU,3.8529411764705883,14.23,
B000066E6Y,4.2392638036809815,42.99,
B000066E70,3.4,,
B000066EW5,4.0,11.14,
B000066HO3,2.8333333333333335,39.99,
B000066HO4,3.5,132.98,Sony
B000066HOH,4.2,,
B000066JQU,3.8780487804878048,26.99,
B000066R6K,4.25,113.41,Sangean
B000066R6M,4.103448275862069,38.79,Sangean
B000066R6P,2.5,88.0,
B000066SSZ,4.111111111111111,33.0,
B000066TPN,4.105263157894737,,
B000066TPO,3.8666666666666667,199.9,
B000067BEG,4.875,3.29,
B000067DK0,4.6,199.0,
B000067DKB,4.6,0.01,
B000067DKI,4.7,,
B000067DUW,3.5714285714285716,,
B000067FCS,3.3076923076923075,,
B000067FOP,4.0,6.44,Nikon
B000067G0J,3.25,29.95,
B000067G0L,3.8333333333333335,60.0,
B000067G0N,4.166666666666667,8.0,Memorex
B000067INH,4.285714285714286,57.94,Pioneer
B000067O5G,4.022935779816514,39.98,3M
B000067O78,5.0,21.09,3M
B000067O7K,4.25,21.95,Tamrac
B000067O7N,4.6,29.29,
B000067O7T,4.777777777777778,15.95,Tamrac
B000067O7U,4.142857142857143,19.99,Tamrac
B000067O85,4.0,,
B000067O87,4.214285714285714,48.95,
B000067O8H,4.25,79.95,Pentax
B000067R8G,4.111111111111111,7.33,
B000067RBT,4.553191489361702,5.5,BELKIN
B000067RC1,4.285714285714286,6.49,BELKIN
B000067RC2,4.333333333333333,6.38,Belkin
B000067RC4,4.361596009975062,2.57,BELKIN
B000067RC5,3.806451612903226,3.4,BELKIN
B000067RCT,4.833333333333333,6.45,BELKIN
B000067RCU,4.590909090909091,13.22,BELKIN
B000067RE4,4.714285714285714,5.3,Belkin
B000067REG,4.363636363636363,3.69,BELKIN
B000067RFT,4.764705882352941,7.7,BELKIN
B000067RG5,4.875,10.36,Belkin
B000067RHS,4.8,8.5,BELKIN
B000067RIV,2.1,3.15,BELKIN
B000067RJB,4.88,10.81,BELKIN
B000067RKF,4.333333333333333,10.1,BELKIN
B000067RLH,4.2,29.67,BELKIN
B000067RLZ,3.8636363636363638,3.45,BELKIN
B000067RM2,4.714285714285714,17.03,BELKIN
B000067RM3,4.25,4.99,BELKIN
B000067RM6,4.8,48.46,BELKIN
B000067RMT,4.689655172413793,4.0,BELKIN
B000067RMY,5.0,1.97,BELKIN
B000067RQ2,4.636363636363637,23.52,Brother
B000067RR5,4.8,2.8,Brother
B000067RRQ,4.526315789473684,3.69,C2G
B000067RRX,4.944444444444445,7.5,C2G
B000067RT6,4.632323232323232,4.55,C2G
B000067RUX,4.857142857142857,8.54,C2G
B000067RVJ,4.290322580645161,15.19,C2G
B000067RVL,4.50354609929078,3.74,C2G
B000067RWK,4.2,14.97,C2G
B000067RWL,4.52,114.0,C2G
B000067S60,4.592592592592593,11.42,Verbatim
B000067S9H,4.6,17.13,Sony
B000067SBB,5.0,4.5,Tripp Lite
B000067SBL,4.285714285714286,7.99,Tripp Lite
B000067SBN,2.3333333333333335,8.41,Tripp Lite
B000067SC4,3.8095238095238093,8.21,Tripp Lite
B000067SC5,4.2,6.67,Tripp Lite
B000067SCH,5.0,0.65,Tripp Lite
B000067SCY,4.705882352941177,0.99,Tripp Lite
B000067SEE,4.857142857142857,6.84,Tripp Lite
B000067SF5,4.9411764705882355,8.1,Tripp Lite
B000067SG2,4.795180722891566,5.8,Tripp Lite
B000067SGI,4.842105263157895,5.21,Tripp Lite
B000067SL4,4.2,23.55,Imation
B000067SLX,4.95,4.65,StarTech
B000067SLY,4.5,4.25,StarTech
B000067SLZ,2.8125,0.98,StarTech
B000067SMH,4.386792452830188,3.49,StarTech.com
B000067SMP,5.0,4.68,StarTech
B000067SNB,2.769230769230769,17.99,StarTech
B000067SO3,4.714285714285714,4.94,StarTech
B000067SO7,4.6923076923076925,11.79,StarTech
B000067SOH,4.537190082644628,7.34,StarTech
B000067SOL,4.729166666666667,3.5,StarTech
B000067SOY,3.6666666666666665,10.0,StarTech
B000067SP4,3.3333333333333335,4.05,StarTech
B000067SPL,5.0,6.45,StarTech
B000067SPO,4.777777777777778,6.18,StarTech
B000067SPP,4.5,0.49,StarTech
B000067SPR,4.37037037037037,7.4,DYMO
B000067SQP,3.923076923076923,4.0,Fellowes
B000067SR9,3.8333333333333335,11.81,Fellowes
B000067SRA,4.305555555555555,11.48,Fellowes
B000067V08,4.5,188.59,
B000067V23,4.428571428571429,213.05,Aastra
B000067V62,4.642857142857143,76.01,
B000067V63,4.333333333333333,118.99,ConnectPRO
B000067V8L,5.0,39.0,
B000067VB7,4.214285714285714,24.0,IO Gear
B000067VBL,4.428571428571429,1.15,Memorex
